# epoch_start_s=1774910934
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
28.635,0.918853664,1.2589274,10.979984,0.926210064,-0.16727766,-0.11330836,9600.0,30464.5,31359.5
28.754,0.4136771,2.8606482,9.926536,0.487746,-0.19991932,0.1010607,-14464.0,-21759.5,-23424.5
28.874,0.5525408,2.6739006,8.604936,-0.18040864,-0.12131289,0.23122762,-5248.0,-13823.5,30335.5
28.991,1.1199665,2.0466196,7.819638,-0.5719753,0.06294591,0.244550752,-2944.0,-7423.5,28543.5
29.108,1.3450215,1.4432807,8.619301,-1.4377118,-0.1602164,0.19285702,-1920.0,3072.5,28032.5
29.224,2.0177922,-0.170411168,8.825203,-1.6158421,-0.357798336,0.214573716,-384.0,24576.5,29824.5
29.344,2.1087718,-1.88705368,8.31045,-1.0795864,0.12862891,0.12197801,1152.0,-19198.5,27776.5
29.462,1.1463028,-2.9764154,9.05744,-0.687353536,0.36857836,0.13676667,-128.0,-2559.5,25728.5
29.585,0.77280732,-3.4001892,9.157997,-0.040782316,0.50607308,0.12784018,-5760.0,8192.5,26497.5
29.701,0.4471959,-3.4983516,10.493961,0.43685168,0.56069784,0.033246004,-12672.0,9472.5,-29310.5
29.818,0.58605964,-2.255761,11.317567,1.2486296,0.40681576,-0.052688144,-32384.0,-1535.5,-639.5
29.935,0.1503149,-0.50320524,11.324749,1.440749,-0.10119498,-0.24840484,-3968.0,30975.5,-29311.5
# --- temperatures (°C) ---
# format: TEMPS,t_pin7,t_pin8,t_pin9
TEMPS,,,
