# epoch_start_s=1774903441
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
143.069,-1.3263878,1.3623008,9.976639,-0.18532466,-0.18146096,0.03650536,10624,-13567,8956
143.184,-1.1707647,1.283292,10.012551,-0.2179663,-0.16054364,0.04196784,10112,-10751,8444
143.305,-1.0366893,1.2401965,10.232818,-0.26286524,-0.14269066,0.0422343,7552,-9983,8700
143.421,-0.806845936,1.1252748,9.629479,-0.21556814,-0.15334916,0.024914242,5248,-9215,6652
143.538,-0.79487496,1.067814,9.854534,-0.21490198,-0.10711791,0.019451762,3712,-7679,7676
143.653,-0.6607997,1.0295067,9.64145,-0.170136284,-0.112447168,0.022382848,1408,-7167,8444
143.769,-0.62967504,1.13964,9.91439,-0.2371516,-0.10458652,0.024248086,128,-7167,8700
143.884,-0.5722142,1.0390835,9.809045,-0.24461256,-0.11484533,0.033840736,-1152,-6656,10236
144.005,-0.6727707,1.0055647,10.283096,-0.225427268,-0.1782634,0.054491576,-1920,-6144,10748
144.121,0.32561144,0.5267244,10.201694,-0.244745784,-0.12030781,-0.019718224,-2432,-5888,11260
144.238,0.1316811,0.7445967,10.0269168,-0.25740276,-0.13069984,-0.0025313936,-3200,-4864,11516
144.354,-0.090979668,0.80924016,10.024523,-0.22556048,-0.13256508,0.019984684,-2944,-4096,12028
144.470,-0.8355764,0.9888053,10.086772,-0.244745784,-0.14175804,0.01851914,-3200,-2560,13052
144.591,-0.2705448,0.4141969,9.464279,-0.25020826,-0.0887320064,0.05395865,-2944,-2048,13564
144.706,-0.24420858,0.272939,10.177752,-0.33933996,-0.0421010736,-0.010258805,-2432,-512,15100
144.822,0.11731588,0.074220252,10.491392,-0.38357272,-0.059554364,0.010258805,-1920,2048,15101
144.939,-0.04070143,-0.12928688,10.82658,-0.328415,-0.08433538,0.015321592,-2944,4608,15101
145.052,0.20111294,-0.45250412,9.919178,-0.377710584,-0.09632619,0.015987748,-1920,6400,15357
145.168,0.25139116,-0.7086837,9.94312,-0.42287596,-0.07780705,-0.010924961,-1152,8192,16893
145.288,0.39264908,-0.945709632,9.940725,-0.417679932,-0.07527565,-0.032774884,-128,10752,15613
145.405,0.2777274,-1.2258313,10.081984,-0.40715468,-0.00013323124,-0.035839204,384,13057,14333
145.521,0.51954176,-1.6352397,9.811439,-0.412084232,-0.059687596,-0.03144257,384,14849,14845
145.637,0.22744916,-1.5634137,9.6845452,-0.342670752,0.0014655436,-0.028777948,1920,16385,14589
145.754,0.06464344,-1.7597382,9.667787,-0.3313461,0.01505513,-0.03703828,3200,17409,14589
145.873,0.08379706,-1.9057846,10.036493,-0.28777948,0.04276723,-0.03996937,4736,17665,14333
145.987,-0.1388637,-1.9680338,10.0269168,-0.29990354,0.029577336,-0.024114854,6528,18177,14077
146.104,0.11492168,-2.2864626,9.82341,-0.38530476,0.007993874,-0.03424043,8832,19457,15101
146.217,-0.220266544,-2.3319526,9.753978,-0.3142925,0.07687443,-0.020650842,11904,19713,14333
146.333,-0.4261679,-2.6264394,9.703699,-0.336142432,0.071411944,-0.0105252684,14208,19713,15613
146.456,-0.4357447,-2.731784,9.380483,-0.28298316,0.061952524,0.00026646248,16512,19201,16125
146.570,-0.35194764,-2.837129,9.660604,-0.26939356,0.024114854,-0.003996937,18560,17665,18429
146.684,-0.5434838,-2.705448,9.706094,-0.19238591,0.03543951,-0.00079938744,21376,15105,21245
146.799,-0.5554548,-2.681506,9.579201,-0.12323889,0.10805054,-0.0034640124,23680,12033,25085
146.914,-0.7565677,-2.5450364,9.662998,-0.024647778,0.13363093,0.008260337,24448,8193,29181
147.029,-1.0941502,-2.3870192,9.665392,-0.01851914,0.06501684,0.002797856,25216,4097,-31235
147.148,-1.2186487,-2.3439236,9.454702,-0.026779478,0.09645942,0.02025115,24960,-511,-25860
147.263,-0.9888053,-2.2816742,9.969456,0.0699464,0.05062787,0.01398928,23680,-3583,-20740
147.375,-0.9672575,-1.81959332,9.093178,0.056756508,0.03650536,0.0063950996,21120,-6143,-18948
147.490,-1.5275006,-1.4939818,10.82658,0.13376416,-0.02384839,0.022382848,17536,-8447,-15108
147.605,-1.5873557,-1.2449849,9.830592,0.012124043,0.04196784,0.0057289432,13440,-7679,-11780
147.726,-1.87705416,-0.8595184,9.952697,0.13376416,0.031709034,0.03117611,8832,-5631,-9732
147.841,-1.78607452,-0.50278232,9.193734,0.12124042,0.0010658499,-0.009192956,7552,-5631,-12036
147.957,-2.1571758,-0.1604115,9.811439,0.109516084,-0.017453292,0.03130934,6784,-7423,-11780
148.073,-2.0733786,-0.011971008,9.873688,0.2055758,0.17213476,0.087666152,8064,-14591,-13316
148.188,-2.0374656,0.368707068,10.82658,0.23661868,0.040102604,0.08020521,10880,-22527,-18436
148.304,-0.2825158,-0.6607997,10.936713,0.044499232,-0.06808116,-0.047563552,14464,-27647,-25348
148.424,-1.6759412,0.5243302,10.084377,0.012124043,-0.059287901,-0.0780735,16000,-31231,-32260
148.540,-1.982399,1.0007763,9.519346,-0.036372124,-0.044765696,-0.04942879,14720,32001,28156
148.654,-1.6543933,1.3072342,10.508151,-0.14149158,-0.09632619,-0.044632464,11904,31233,25340
148.771,-2.0733786,1.5490486,9.68694,-0.21316998,-0.20757426,0.036238896,11136,-31487,21244
148.887,-2.054225,1.4508862,9.121908,-0.20197856,-0.15041808,0.01851914,11136,-27903,17660
149.007,-1.5993267,1.2354081,9.349358,-0.16400766,-0.15681316,-0.0025313936,10624,-25599,14076
149.123,-1.3838486,1.3215994,10.314221,-0.14508882,-0.19251914,-0.019052068,9600,-22271,11772
149.240,-0.92416184,1.4269442,9.593566,-0.09592649,-0.11324655,0.024114854,9088,-20735,8956
149.355,-1.4676456,1.3958196,10.275913,-0.2162343,-0.11537826,0.031709034,6784,-19967,4860
149.471,-0.8355764,1.271321,9.332599,-0.18052833,-0.22995712,0.049029092,2944,-18175,2556
149.587,-1.0031705,1.3144168,9.751583,-0.24794334,-0.20091272,-0.009592649,-1152,-17920,1788
149.708,-0.806845936,1.3120226,9.56723,-0.22289586,-0.14602144,-0.012790199,-3968,-16896,2300
149.824,-0.7589619,1.1707647,10.25676,-0.27485606,-0.19771516,0.0061286368,-6528,-16896,1532
149.939,-0.8595184,1.0773908,9.770737,-0.28205052,-0.13696172,0.015454824,-8832,-16128,2556
150.054,-0.7062895,0.90021984,10.172963,-0.266196,-0.123771824,0.02371516,-9600,-14080,3580
150.169,-0.7230489,0.80445176,10.213664,-0.3368086,-0.11950842,0.030243492,-10624,-13824,6396
150.290,-0.7589619,0.78050976,9.43076,-0.3144257,-0.10978254,0.027179174,-11392,-12288,7932
150.404,-0.2873042,0.4333505,9.694122,-0.28458192,-0.10418683,0.018119448,-11392,-11520,8956
150.518,-0.59855044,0.2873042,9.85214,-0.29830474,-0.12190658,0.03450689,-11904,-9984,9468
150.632,-0.6607997,0.10055647,9.76116,-0.37304748,-0.10445329,0.030509954,-11648,-7424,11004
150.747,-0.39504328,-0.17477672,9.916783,-0.26166616,-0.045831548,0.027445634,-11648,-5376,12028
150.863,-0.375889668,-0.30645782,9.797073,-0.37651148,-0.06954671,0.005196018,-10624,-4096,12028
150.984,-0.2777274,-0.6775591,9.888053,-0.353062768,-0.049029092,-0.01079173,-9600,-1280,12284
151.099,-0.46447512,-0.8475474,10.259154,-0.32215316,-0.014388974,0.003863706,-8320,768,10493
151.214,-0.5602432,-0.85473,10.084377,-0.29444104,0.05249311,0.015854517,-6528,2560,10749
151.328,-0.4237737,-0.9959879,9.516952,-0.38916848,0.041701376,0.026246556,-4224,3584,9981
151.442,-0.5626374,-1.2761094,9.940725,-0.31975496,0.043433388,0.008526799,-1920,5376,8957
151.562,-0.7278373,-1.42455,9.782708,-0.34187136,0.003330781,-0.016920368,1408,6657,8957
151.675,-0.6607997,-1.6567876,9.773131,-0.3011026,0.03250842,-0.008793262,4224,7681,10493
151.788,-0.8810662,-1.6304513,9.737218,-0.3346769,0.06608269,-0.013456355,6784,9217,11773
151.902,-1.0247183,-1.84353532,9.911995,-0.30016996,0.06062021,-0.01825268,10880,8705,13309
152.023,-1.2282255,-1.9177556,9.7803132,-0.25607044,0.10658499,0.005595712,12160,8449,17149
152.139,-1.1587936,-2.006341,9.799467,-0.239549776,0.09566003,0.019052068,13440,7169,22525
152.260,-1.5131354,-2.1332338,9.892841,-0.216633984,0.09526034,0.0151883616,13440,6145,26365
152.377,-1.6136919,-2.1906946,9.7803132,-0.20890658,0.08553446,0.014522205,12672,4865,32509
152.493,-1.7741034,-2.1571758,9.7084872,-0.18026186,0.063018376,0.01851914,9344,3073,-26115
152.609,-1.436521,-2.1691468,9.296685,-0.104320068,0.038104136,-0.009725881,6272,2305,-19203
152.724,-1.5634137,-2.0254946,10.278308,-0.05196018,-0.02691271,0.025447168,2688,1793,-14339
152.839,-1.9440918,-1.982399,9.753978,-0.052626336,0.07714089,0.039169984,-1152,3584,-9731
152.959,-2.2960394,-1.6519991,9.830592,0.002797856,0.07087902,0.042367532,-5248,8192,-5891
153.073,-2.3056162,-1.4317326,9.591172,0.05395865,-0.05595712,0.08300307,-7296,14848,-3587
153.187,-2.554613,-1.2976574,9.526528,-0.013189893,-0.007327718,0.0784732,-7296,21760,-1795
153.300,-1.9536686,-1.2761094,9.758766,0.054491576,-0.03530628,0.016387442,-8320,27648,1789
153.415,-2.3822308,-0.7517793,9.787497,0.0006661562,-0.06888055,0.038770292,-7808,28416,2813
153.535,-2.5737668,-0.5434838,9.844957,-0.015588055,-0.207973968,0.06754824,-8064,26368,5629
153.650,-2.3295584,-0.33758244,9.928755,-0.048762636,-0.18958806,0.07101225,-6016,22784,10237
153.765,-2.1332338,-0.045489832,10.290278,-0.06208576,-0.1309663,0.077274116,-2176,17664,14333
153.880,-1.9536686,-0.110133272,10.34774,0.027045942,-0.1338974,0.054225112,-384,9472,12541
153.996,-1.7764976,0.23223756,10.0748008,-0.05022818,-0.11191424,0.042500768,2688,-767,10492
154.112,-1.7405846,0.33758244,10.04607,-0.035705972,-0.09366156,0.048762636,7040,-12287,5884
154.233,-1.7717092,0.49799396,10.043676,-0.0678147,-0.061552832,0.04276723,12160,-21759,-1284
154.347,-1.6256629,0.6344634,10.077195,-0.08047167,-0.08540122,0.06381777,15744,-27647,-9476
154.461,-1.79086284,0.816422768,9.876082,-0.119774888,-0.10418683,0.045831548,19072,-32511,-19460
154.580,-1.5131354,0.89303732,10.010158,-0.13283154,-0.094993868,0.041301684,19584,31233,-30212
154.696,-1.4030022,0.830788,9.916783,-0.13003368,-0.15028484,0.032108728,18560,-30975,25596
154.816,-1.340753,0.92416184,10.048465,-0.13016692,-0.15161716,0.01505513,16256,-27903,18684
154.931,-1.5179238,1.1659763,10.299856,-0.09419449,-0.1352297,-0.0013323124,15232,-24319,15612
155.047,-1.3215994,1.2521675,9.694122,-0.10898315,-0.11750995,0.014255743,13952,-22783,11772
155.165,-1.0462662,1.2593501,9.313444,-0.08366922,-0.102321592,-0.018785606,12928,-20991,7932
155.281,-1.091756,1.4891934,10.081984,-0.17266768,-0.12430475,0.008393568,12416,-19711,4348
155.396,-0.6607997,1.3670892,9.773131,-0.242614092,-0.14788668,0.07367688,11392,-19199,1020
155.517,-0.59376204,1.2737152,9.734824,-0.15548084,-0.12843491,0.0571562,9088,-16383,764
155.631,-0.49081136,1.2066777,10.06283,-0.20757426,-0.12736906,0.05249311,6016,-16383,-4
155.747,-0.62728084,1.2737152,10.160992,-0.23608574,-0.07674119,0.0023981622,3712,-15359,-260
155.863,-0.30406362,1.1731589,10.093954,-0.211038284,-0.11711026,0.044765696,2176,-14335,-260
155.981,-0.24660278,1.0271125,10.333375,-0.214102608,-0.1402925,0.046497704,128,-13567,252
156.104,-0.01436521,0.91937348,9.689334,-0.30829708,-0.06981317,0.0021316998,-1664,-13824,1532
156.218,-0.359130268,0.806845936,9.782708,-0.24980856,-0.08113782,0.051027564,-2688,-12288,2812
156.335,-0.2657564,0.7326257,10.103531,-0.240748852,-0.068347624,0.04330015,-3712,-11776,3068
156.451,0.10534488,0.545878,9.773131,-0.2743231,-0.082869832,0.026379786,-4480,-10752,5628
156.565,0.24660278,0.39983168,10.053253,-0.31242724,-0.10272128,-0.002797856,-4736,-9728,7420
156.681,0.15322891,0.378283868,9.957485,-0.35959112,-0.044632464,-0.008660031,-4736,-8704,7420
156.803,0.15083471,0.184353532,10.304645,-0.3450689,-0.08167075,-0.0233154668,-5248,-7424,7164
156.921,-0.0047884032,0.0023942016,10.414778,-0.29524044,-0.08167075,-0.008393568,-4992,-6144,8956
157.036,0.34237084,-0.22266076,9.763555,-0.29870444,-0.043833076,0.009992342,-4480,-5120,9724
157.151,0.20350714,-0.4237737,10.012551,-0.3365421,-0.038770292,0.019451762,-5248,-3328,8700
157.267,0.15562311,-0.51714752,9.864111,-0.33427718,-0.027445634,-0.015721286,-3968,-2048,9980
157.389,0.20350714,-0.802057536,10.184934,-0.27991884,0.025447168,0.02251608,-3712,-768,9468
157.505,0.06464344,-0.8499416,9.9550904,-0.336142432,0.01398928,0.028911179,-1920,1024,9469
157.621,-0.19393034,-0.9648633,9.85214,-0.33081316,-0.005196018,0.011724349,-640,1792,7933
157.735,-0.016759412,-1.1827357,9.856929,-0.35173048,0.03144257,0.0029310872,2176,3329,7421
157.850,-0.39025488,-1.3096284,9.957485,-0.32868148,0.014255743,0.007327718,4992,4353,6909
157.966,-0.1340753,-1.5753847,10.103531,-0.280585,0.040102604,-0.003996937,8320,5377,6653
158.086,-0.4405331,-1.5753847,9.55047,-0.33494332,0.03344104,-0.008660031,11136,5377,7421
158.199,-0.7565677,-1.6927006,9.734824,-0.34147168,0.084735064,0.02025115,13696,5633,9981
158.313,-0.61530984,-1.82917008,9.763555,-0.33427718,0.08846554,-0.009192956,16768,6913,14333
158.428,-0.7158663,-2.0590134,9.916783,-0.28005208,0.07301072,-0.006661562,18304,7169,15869
158.542,-0.78050976,-2.0901382,9.500193,-0.2724579,0.040235836,0.010924961,19328,6145,20221
158.663,-0.7038953,-2.2601264,10.125079,-0.24541194,0.052093416,0.037304748,18560,6145,24829
158.779,-1.1779473,-2.2361844,9.655815,-0.21769986,0.035972436,0.007860643,17024,4865,29437
158.895,-0.90500824,-2.3822308,9.44752,-0.14895253,0.022382848,-0.0050627872,15488,4353,-31491
159.010,-1.6208745,-2.1068976,9.68694,-0.039169984,0.018119448,0.032774884,12928,3841,-26627
159.125,-0.936132864,-2.2720974,9.825804,-0.036105668,0.056223584,0.04196784,10112,4609,-21251
159.240,-1.3359646,-1.8555064,9.660604,-0.033973964,0.08846554,0.043433388,6528,5889,-17667
159.362,-1.412579,-1.86987152,10.259154,-0.05688974,0.08420215,0.01398928,3968,10241,-14083
159.477,-1.5275006,-1.5777789,9.634268,-0.00053292496,0.03330781,-0.0123905052,384,15361,-12291
159.594,-1.80522816,-1.3144168,9.622296,-0.043566616,-0.04609801,0.031975496,-384,20992,-11267
159.710,-1.5801731,-1.0654198,10.184934,-0.002797856,0.018385912,-0.009192956,-640,24832,-9731
159.825,-1.70946,-0.91219084,9.799467,-0.051160796,0.0063950996,-0.0006661562,-384,25088,-5635
159.945,-1.7166426,-0.6727707,9.78989,-0.047830016,-0.070479332,0.029310872,-640,19712,-3587
160.059,-1.6400281,-0.33758244,10.084377,-0.12563707,-0.055024504,0.02917764,1408,17921,1021
160.175,-1.685518,-0.30645782,9.880871,-0.034773352,-0.04969525,0.05569066,2688,13057,3581
160.288,-1.6160861,-0.23463176,10.192117,-0.036238896,-0.0421010736,0.0421010736,4736,3073,5629
160.407,-1.83874684,-0.031124622,10.129868,-0.045431852,-0.035039816,0.05768913,8576,-7423,5884
160.523,-1.79325716,0.15562311,10.223241,0.009459418,-0.09739203,0.033174578,11904,-18687,-260
160.646,-1.6400281,0.2681506,9.916783,-0.055290964,-0.0961929536,0.037304748,17792,-27903,-9476
160.762,-1.3503298,0.34955344,9.548077,-0.065150076,-0.105385912,0.044898928,20352,-31743,-23556
160.879,-1.4652514,0.51714752,9.600749,-0.10258805,-0.1189755,0.04196784,21120,-32511,31740
160.993,-1.364695,0.6512229,9.847352,-0.08167075,-0.131366,0.039303212,19840,-29183,24060
161.105,-1.1324574,0.6871359,9.880871,-0.09632619,-0.10938285,-0.00039969372,17536,-26367,19196
161.226,-0.91937348,0.7134721,10.120291,-0.1420245,-0.15188362,0.010392036,14464,-22527,13820
161.341,-0.6655881,0.79008652,9.849746,-0.14562174,-0.1360291,-0.009326187,12672,-19967,11772
161.455,-0.89543144,0.9624691,9.947908,-0.19864778,-0.178663084,0.023448698,10624,-16639,11260
161.571,-0.9576807,0.9696517,9.859323,-0.11924196,-0.17373354,0.012656967,9088,-15359,7164
161.686,-0.40701428,0.9935937,10.077195,-0.18972128,-0.16533998,0.0053292492,8064,-14079,5884
161.808,-0.842759,1.0869676,9.634268,-0.12696938,-0.18492496,0.028245022,5248,-14079,4092
161.923,-0.50278232,0.811634368,10.041282,-0.16027719,-0.185990816,0.0047963244,3200,-13567,1788
162.042,-0.8762778,1.1707647,9.576807,-0.1288346,-0.15374886,0.073543648,384,-13823,2300
162.156,-0.39743748,1.0342951,9.6845452,-0.24794334,-0.11830934,-0.039303212,-1152,-13568,3068
162.273,-0.5267244,1.0127473,9.847352,-0.2681945,-0.10805054,0.02584686,-2688,-13312,3580
162.387,-0.038307228,0.7445967,9.900024,-0.30469984,-0.06101991,0.02038438,-3968,-12800,4860
162.506,0.2681506,0.50757076,9.811439,-0.40182544,-0.07181164,-0.00013323124,-4992,-11264,6908
162.620,0.186747732,0.48362876,9.500193,-0.355061236,-0.0827366,-0.022116386,-5504,-10240,7420
162.736,0.1604115,0.11731588,10.364499,-0.32894792,-0.008526799,-0.010658499,-6016,-8960,8700
162.852,-0.1604115,0.23463176,10.065224,-0.30230168,-0.07607503,-0.007993874,-6784,-8192,8956
162.966,0.110133272,-0.033518824,9.923966,-0.32441808,-0.06688208,0.0025313936,-6784,-6656,8444
163.088,0.04070143,-0.22505496,9.490616,-0.3007029,-0.032908116,0.0053292492,-6528,-4352,10748
163.202,0.32321724,-0.50517652,9.593566,-0.42980396,0.07873966,-0.03703828,-6528,-3072,10748
163.316,-0.181959332,-0.521936,9.825804,-0.3138928,-0.010392036,-0.009725881,-6016,-512,9980
163.430,-0.16759412,-0.811634368,9.428367,-0.29364164,0.002264931,-0.010924961,-4992,-256,10748
163.546,-0.23223756,-1.0845734,10.594342,-0.32868148,0.0429004568,-0.008260337,-4480,-256,9980
163.663,-0.28491,-1.1252748,10.0341,-0.407421152,0.018119448,0.017053598,-1152,1024,8701
163.784,-0.4261679,-1.2354081,9.7084872,-0.3326784,0.017586524,-0.0047963244,1920,2561,7933
163.899,-0.22266076,-1.520318,9.995792,-0.2683277,0.01505513,0.00013323124,4480,3329,7933
164.013,-0.4333505,-1.5370776,9.794679,-0.34666768,0.02997703,0.013722817,6528,3073,8445
164.127,-0.48602296,-1.87944832,9.818622,-0.31029556,0.05369219,0.019451762,9600,4353,11005
164.243,-0.8619126,-1.81959332,9.844957,-0.25607044,0.087799384,0.013189893,12160,4865,14077
164.359,-0.91458504,-1.86029468,9.818622,-0.17813016,0.11018224,-0.012790199,13952,4097,17149
164.482,-0.8858546,-2.042254,9.818622,-0.23688514,0.051560488,0.00359724336,15232,2305,20733
164.597,-0.79008652,-2.087744,9.6845452,-0.16773814,0.07594181,-0.02797856,14464,1025,25341
164.711,-1.3742718,-2.0374656,9.976639,-0.11924196,-0.022249616,0.018918836,13696,-1023,30204
164.833,-1.1252748,-1.85790052,9.631873,-0.113513016,-0.07833997,-0.005196018,12928,-2047,-31492
164.949,-1.328782,-1.6831238,9.188946,-0.09792496,0.01825268,0.0466309336,10880,-2815,-26372
165.084,-1.3431472,-1.6783354,10.048465,-0.046364476,0.02997703,0.03450689,8064,-3327,-20996
165.200,-1.2354081,-1.6304513,9.902418,-0.11018224,-0.0015987749,0.031842264,5504,-3583,-20740
165.316,-1.3982138,-1.5251064,10.54167,-0.057022972,-0.08926493,-0.013189893,2432,-1023,-15876
165.433,-1.7381904,-1.1899183,9.866506,-0.0210505368,-0.05369219,0.008526799,1408,1537,-14595
165.549,-1.7621324,-1.067814,10.328587,-0.06581623,-0.07514242,0.005995406,1408,3073,-13059
165.668,-1.6304513,-0.8882488,9.993398,-0.08380245,-0.0013323124,0.03663859,640,7169,-11779
165.782,-1.6184803,-0.7661445,9.512163,-0.09246248,0.019984684,0.019584992,896,11265,-12035
165.896,-1.4413094,-0.7637503,9.603143,-0.09419449,0.02584686,0.049295556,1152,13825,-9731
166.010,-1.316811,-0.7110779,10.0269168,-0.09432772,-0.06701531,0.06888055,896,16897,-5379
166.124,-1.6639702,-0.40701428,9.864111,-0.06661562,-0.07381011,0.028777948,640,18689,-2563
166.238,-1.5945383,-0.320823,10.058042,-0.041568144,-0.028911179,0.046764164,1408,16385,2813
166.361,-1.6208745,-0.1436521,10.060435,-0.06022052,-0.037171516,0.053026036,2432,7681,9725
166.476,-1.5849615,-0.06703765,10.3692872,-0.046764164,-0.05062787,0.06062021,6528,-3327,11516
166.592,-1.5969325,0.12449849,9.842564,-0.05582389,-0.06701531,0.052626336,13184,-18943,5884
166.707,-1.6783354,0.33518824,9.634268,-0.06741501,-0.08153752,0.0754088768,19328,-29439,-7172
166.822,-1.4341268,0.33758244,9.797073,-0.035705972,-0.08113782,0.029577336,23424,31233,-20996
166.943,-1.4197616,0.50038816,9.720459,-0.09366156,-0.10085605,0.043699844,23168,31233,31484
167.058,-1.2808978,0.59855044,10.491392,-0.0019984686,-0.105119448,0.011724349,20608,32257,23804
167.176,-1.553837,0.91458504,10.127473,0.0057289432,-0.13149923,-0.0058621744,17536,-30975,17660
167.293,-1.3790602,1.0582372,9.916783,-0.028378254,-0.15628025,-0.023981624,14720,-28927,13820
167.409,-1.2665326,1.2904748,9.44752,-0.08033844,-0.13962634,-0.002797856,13696,-25855,11260
167.523,-1.2856862,1.3910312,9.866506,-0.12137366,-0.13429709,-0.011457887,12928,-24831,6908
167.645,-0.8810662,1.3335704,9.842564,-0.16174273,-0.1672052,0.002797856,12672,-23551,4604
167.759,-0.81881692,1.3958196,10.0341,-0.09219602,-0.1625421,0.016920368,12416,-23551,252
167.872,-0.366312868,1.2665326,9.821015,-0.120574264,-0.18132772,0.03543951,10880,-22271,-2820
167.989,-0.842759,1.5059528,9.586384,-0.187856052,-0.15588054,0.0123905052,8576,-21759,-3588
168.105,-0.359130268,1.1947067,9.962274,-0.1484196,-0.107517616,0.019318528,6016,-21247,-4356
168.228,-0.46686932,1.3455414,10.125079,-0.234753424,-0.1292343,0.011324655,3456,-20735,-4612
168.345,-0.093373864,1.2354081,9.895236,-0.2350199,-0.13496324,0.009592649,1408,-21247,-3588
168.460,-0.02873042,1.3311762,9.837775,-0.20757426,-0.12150689,0.0277121,-128,-21504,-2308
168.574,-0.05746084,1.2258313,9.773131,-0.23901684,-0.114445632,0.008926493,-1152,-21248,-1284
168.689,0.06703765,0.9911995,9.624691,-0.27578866,-0.09526034,0.019185298,-2944,-22016,-772
168.803,0.050278236,1.0606314,9.5385,-0.32308576,-0.040102604,-0.014655436,-3712,-20992,1020
168.924,0.06464344,0.8475474,9.89763,-0.365852984,0.054091884,-0.023049004,-4480,-19968,2556
169.038,0.24420858,0.6823475,10.436325,-0.39622968,0.0547580432,-0.040635528,-5504,-18432,4348
169.155,-0.007182605,0.50517652,10.383653,-0.31242724,-0.056490044,-0.030509954,-6784,-17408,5628
169.271,0.23223756,0.11731588,10.149021,-0.31802296,-0.022116386,-0.033973964,-6272,-15616,6396
169.388,0.272939,-0.29927522,10.105926,-0.375845336,-0.021716694,-0.089931084,-6016,-14848,6140
169.510,0.30406362,-0.45729252,10.007763,-0.44206128,0.020650842,-0.0495620232,-5760,-13312,6908
169.628,-0.07182605,-0.50757076,9.85214,-0.42833844,0.047563552,-0.01398928,-4480,-11776,6908
169.742,-0.16280572,-0.545878,9.179369,-0.420211336,0.017852986,0.033707504,-3968,-10752,5628
169.858,-0.12928688,-0.8643068,9.485827,-0.3859709,0.02051761,0.008660031,-640,-10240,6652
169.971,-0.186747732,-1.0055647,9.722853,-0.26459724,0.029444104,0.048895864,1664,-9471,5884
170.088,-0.21308396,-1.2785036,10.093954,-0.24927566,0.031709034,0.060353752,4736,-8703,5372
170.211,-0.50278232,-1.2641385,9.770737,-0.28258348,0.04769678,0.05795559,8064,-7167,5628
170.325,-0.39025488,-1.6376339,9.758766,-0.27911946,0.07301072,0.036105668,11648,-5375,6396
170.440,-0.51954176,-1.6639702,10.160992,-0.2350199,0.10112251,0.019584992,14464,-3839,11004
170.556,-1.0271125,-1.6950948,10.424355,-0.30123584,0.11178101,0.042500768,16256,-4095,14844
170.673,-1.0869676,-1.6950948,9.844957,-0.20837366,0.061686064,0.03850383,16768,-2815,18684
170.794,-0.9864111,-1.8722657,10.048465,-0.25700308,0.022249616,0.01718683,17536,-2559,22012
170.911,-1.127669,-1.81959332,9.710882,-0.20251148,-0.03663859,0.038637056,16512,-3327,26108
171.026,-1.2114661,-1.82438168,9.205706,-0.21370292,0.017586524,0.013589587,15488,-3327,28156
171.143,-1.2569559,-1.9081788,9.639056,-0.213569668,0.07314395,0.01185758,14208,-2815,-32516
171.258,-1.376666,-1.87705416,9.988609,-0.23422052,0.03104288,0.010258805,11136,-1791,-26884
171.373,-1.4820108,-1.8459295,10.146626,-0.15508117,-0.05995406,0.025047474,8064,-767,-23300
171.496,-1.6232687,-1.80043968,9.646238,-0.19438438,0.019318528,0.03743798,6784,-511,-19972
171.612,-1.5394718,-1.86987152,9.710882,-0.12656968,0.032908116,0.02051761,4736,2305,-17411
171.728,-1.42455,-1.7118542,9.397242,-0.16587288,0.043833076,-0.0050627872,3968,5377,-15363
171.843,-1.2330139,-1.5897499,9.093178,-0.28711334,-0.4990842,-0.06381777,3456,10241,-13059
171.958,-1.3192052,-1.7118542,10.747571,0.05915467,-0.14175804,-0.030643184,4480,17665,-11523
172.080,-1.1348516,-1.2976574,9.514558,0.21316998,-0.17972894,0.04609801,7040,24577,-12803
172.195,-1.2162545,-0.89303732,10.594342,0.09672587,-0.08899847,0.041434916,8064,26113,-14851
172.310,-1.0390835,-0.6344634,10.007763,0.02584686,-0.010924961,-0.013589587,10368,26113,-14339
172.426,-1.1228806,-0.359130268,10.237606,-0.015854517,0.07474272,-0.010258805,10624,24577,-14083
172.543,-1.2425907,-0.181959332,10.010158,-0.028644716,-0.008926493,0.0067947932,9856,22017,-12035
172.660,-1.1923125,-0.10295067,10.175357,-0.04942879,-0.027578866,0.0017320062,9856,16129,-8963
172.783,-1.163582,0.23223756,9.787497,-0.0277121,-0.050761104,0.037837672,9344,5889,-9731
172.897,-1.1851299,0.25378536,10.323798,-0.061286368,-0.059021436,0.018119448,11392,-5375,-9732
173.013,-1.1348516,0.45010992,10.311827,0.0369050536,-0.09166309,0.026646248,13696,-17407,-13828
173.130,-1.3120226,0.7589619,10.268731,0.07381011,-0.09672587,0.039702908,16512,-28159,-21508
173.245,-1.0319009,0.945709632,9.624691,0.059687596,-0.10178867,0.0405023,17792,30209,31996
173.367,-1.0582372,1.1899183,10.34774,0.029710566,-0.12124042,0.031975496,17792,28929,19196
173.483,-0.7015011,1.2617443,10.079589,-0.06981317,-0.093928024,0.018918836,17024,30465,13820
173.599,-0.92895024,1.6280571,9.861717,0.017586524,-0.14735376,0.009326187,15232,-32511,7164
173.714,-0.63206924,1.7022774,9.67018,-0.14162481,-0.14921899,0.025580398,14208,32513,4604
173.830,-0.5530606,1.78607452,10.010158,-0.1466876,-0.14695406,0.023981624,12928,-30975,764
