# epoch_start_s=1609460646
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
72.749,6.3512976,7.20612436,5.4565608,0.012376934,-0.05922713,-0.0057907504,-10112.0,31741.5,21377.5,
72.867,6.0232916,6.825446,5.03997,0.004782766,0.011252191,-0.00046150108,-10112.0,31741.5,21121.5,
72.982,6.3872104,6.861359,4.8699812,-0.010272369,0.019379298,-0.0031261258,-8832.0,31741.5,21121.5,
73.099,6.6146592,6.7129187,4.565918,-0.006541893,0.03150334,-0.0013941191,-11136.0,31997.5,21889.5,
73.223,6.2914424,6.835023,5.042364,-0.006541893,0.020445146,0.001004043,-10624.0,32253.5,21889.5,
73.338,6.174126,6.789533,5.1453148,-0.0010794252,0.008987259,0.00366866784,-10368.0,32509.5,20865.5,
73.455,6.135819,6.614756,4.913077,0.0030507594,-0.012196507,-0.0065901376,-10368.0,31997.5,20353.5,
73.571,5.735987,6.823052,5.099825,-0.041581704,0.052687104,0.0014037369,-11136.0,31741.5,20609.5,
73.687,5.6928916,6.91163736,4.937019,0.0143754032,-0.024853476,-0.0008611949,-10624.0,31997.5,21377.5,
73.811,5.8437268,6.801504,5.063912,-0.01147145,-0.0015380084,-0.0009944253,-10368.0,32765.5,21121.5,
73.926,5.8054196,6.566872,5.1309496,-0.062232554,0.049489556,-0.020312956,-10624.0,32765.5,21633.5,
74.044,6.892387,6.92360836,2.6194318,-0.07115905,0.09891835,-0.027374212,-12160.0,32253.5,22145.5,
74.161,5.992167,6.5812372,5.018422,0.009978771,0.009786647,0.01046346,-11648.0,32765.5,23681.5,
74.275,5.6569784,6.705736,5.3320624,0.0002528876,-0.014994364,0.0022031236,-11392.0,32765.5,23681.5,
74.397,5.965831,6.4423736,5.2003812,-0.003344342,0.008720797,-0.0040587444,-11904.0,32765.5,23681.5,
74.513,5.6569784,6.8661475,5.1333436,-0.01346992,0.016048514,-0.0009944253,-11136.0,-32514.5,22913.5,
74.631,5.695286,6.5956024,5.3009376,0.0021181404,-0.0023373962,0.00193666116,-12160.0,31997.5,23169.5,
74.750,5.800631,6.811081,5.0974308,-0.012270838,0.020045454,-0.0029928944,-11904.0,31229.5,22913.5,
74.866,5.676132,6.6674284,5.351216,-0.0040104984,-0.0016712397,-0.0063236756,-12160.0,31485.5,24193.5,
74.989,5.8413324,6.6650344,5.0974308,0.024500996,-0.011263888,0.0016701994,-12416.0,31229.5,23937.5,
75.107,5.977802,6.72010136,5.2362944,-0.01666747,0.008454334,0.00193666116,-11392.0,31229.5,23681.5,
75.224,5.637825,6.6434864,5.435013,0.013176337,-0.0089989568,0.002336355,-11904.0,30973.5,23169.5,
75.340,5.7934484,6.5333532,5.269813,0.05647649,-0.04084122,-0.001793813,-11648.0,31485.5,22401.5,
75.454,5.917947,6.480681,4.841251,-0.007874206,0.0064558648,0.0006043492,-11136.0,30461.5,21121.5,
75.575,5.9155524,6.6913704,5.0495468,-0.039716484,0.028971944,-0.004458438,-11392.0,29693.5,21121.5,
75.691,5.9371004,6.6554576,5.2506596,-0.05303958,0.034167964,-0.011919388,-11904.0,30973.5,22913.5,
75.808,5.8173904,6.46871,5.078277,-0.1192555,0.13742218,-0.005524288,-12416.0,31229.5,23425.5,
75.922,5.78866,6.5596896,5.4565608,0.018638804,-0.024986706,-0.002726432,-12928.0,31997.5,24449.5,
76.038,5.4606544,6.6913704,5.451772,0.03995581,-0.043372616,0.014327167,-13184.0,30973.5,24449.5,
76.167,6.001744,6.8661475,5.090248,-0.0029446482,-0.0022041648,-0.0021935068,-13184.0,31229.5,23425.5,
76.284,5.9011876,6.8900892,5.209958,0.017173276,-0.016859602,0.003801899,-12928.0,31741.5,24449.5,
76.400,5.688103,6.7009476,5.195593,0.03062962,-0.025519632,0.010729923,-12672.0,31741.5,24193.5,
76.515,5.7168336,6.8302344,5.267419,0.029297308,-0.0223220816,0.0006043492,-12672.0,30461.5,23169.5,
76.633,5.6928916,6.39449,5.1644684,0.0027842968,-0.048835108,-0.0003282698,-12672.0,31485.5,22913.5,
76.749,5.872457,6.686582,5.0447584,0.02077052,-0.028717182,-0.00339258784,-12160.0,30205.5,22657.5,
76.886,5.838938,6.602785,5.221929,-0.009606212,0.0016595423,-0.0036590504,-11392.0,31229.5,21633.5,
77.002,5.850909,6.751226,5.2506596,-0.00014679134,-0.000738620736,-0.0053910568,-11136.0,30973.5,22657.5,
77.120,6.030474,6.787139,5.135738,0.0013187528,-0.011130661,-0.000727963636,-11648.0,30973.5,22401.5,
77.237,5.922735,6.7464376,5.063912,-0.0016123354,-0.00180447468,-0.0016605817,-11392.0,30973.5,22401.5,
77.355,5.8078136,6.729678,5.219535,0.004249841,-0.012462974,0.0034022052,-11392.0,30973.5,21889.5,
77.477,5.810208,6.75362,5.0687004,0.0019849092,0.0013930798,-0.003925513,-11648.0,30717.5,21889.5,
77.592,5.905976,6.6937648,5.1524972,-0.009872675,0.014582971,-0.00685660036,-11136.0,31485.5,22401.5,
77.710,5.98259,6.894878,4.8963176,-0.0073412808,0.009386953,-0.0052578252,-11392.0,30461.5,22145.5,
77.825,6.0687816,6.801504,4.9896916,-0.04944235,0.093455864,-0.008055681,-11392.0,31485.5,21889.5,
77.940,5.2188396,6.044936,5.770201,-0.05357252,0.049356328,-0.019113874,-12928.0,31229.5,23937.5,
78.061,5.989773,7.062472,4.807732,0.0058486164,-0.0006053895,-0.0063236756,-12160.0,31997.5,24705.5,
78.177,5.884428,6.5956024,5.291361,0.020104364,-0.019923918,0.0050009796,-12160.0,31485.5,23681.5,
78.294,5.671344,6.6698228,5.339245,0.006115079,-0.0043358652,-0.000727963636,-12672.0,30717.5,23169.5,
78.411,5.83415,6.6817936,5.219535,0.007180929,-0.00273709,0.000337886632,-11904.0,31997.5,24705.5,
78.526,5.673738,6.846994,5.3320624,0.055010944,-0.032314428,0.010729923,-12672.0,30973.5,24193.5,
78.648,6.016109,7.122327,4.661686,-0.045845108,0.048423708,-0.017914794,-11648.0,30973.5,22913.5,
78.764,4.9291416,7.9722684,4.367199,-0.06343162,0.02843902,-0.15167896,-12160.0,30717.5,23169.5,
78.879,4.81422,6.420826,6.241859,-0.06836118,0.05535173,-0.013651393,-14208.0,30205.5,25217.5,
